q_normalized_pions,q_normalized_kaons,q_normalized_protons
,334.18269872632806,
,186.04871135885477,
,401.1488337117462,
,602.3555627212472,
,1363.0264225154417,
,238.7990865659054,
,1078.2877423892344,
,263.58013021410903,
,423.3911794541518,
,655.7996589841267,
,199.62306383458798,
,479.6073856554993,
,194.58633477766108,
,729.7093588072084,
,969.9872108629268,
,253.21810684096963,
,480.2625658368958,
,552.5401501141035,
,1325.6925648842953,
,549.1362682021054,
,675.9744517701736,
,354.9086603698351,
,194.02628044999057,
,1054.5201905340837,
,199.47120611842516,
,267.2177808619831,
,1877.7727333321984,
,602.3499211432079,
,600.5912728095684,
,1219.0887634917988,
,717.0087843736331,
,194.35943405959455,
,373.3706935761314,
,717.4296238351444,
,843.7564495212874,
,627.7827225152638,
,415.22380102927957,
,390.0891675574713,
,1568.0448273836819,
,395.2532702080145,
,951.098996635494,
,914.422122991953,
,444.6690398123781,
,714.1978997246339,
,687.663497183786,
,828.1239280943511,
,471.60527105981305,
486.96752389178096,,
,738.8760819152125,
,915.5354308240225,
,402.5832230256799,
,460.0878638176476,
,660.3455264854474,
,1547.5677138376525,
,284.83324424349945,
,635.9795568087583,
,1189.5705634526837,
,309.18828789160614,
,295.6711121614906,
,450.5038973756396,
,335.9689857352007,
,786.5190362362723,
,1669.7516933172708,
,196.48357637178918,
,800.0068220535572,
,270.0083667160711,
,797.815115571042,
,500.18723249846965,
,,1067.5413148280913
,263.87997994700044,
,466.58766756281165,
,250.99794968407653,
,312.31320136250713,
,903.6293144622547,
,846.6430499432606,
,1561.6124392405673,
,9373.752872168998,
,380.1651645011297,
1080.4705933827356,,
,660.1105855384218,
,285.9155882081094,
,994.6641577101141,
,332.81862472230705,
1673.2423097970802,,
,1731.6057854735616,
,234.9182675789145,
,188.03231075738879,
,505.139907083189,
,535.536130408055,
,5669.9445010894915,
,204.5763254751729,
,233.5406778736718,
,345.15895680044497,
,310.1417221413087,
,1421.9727035265837,
,891.6382640006365,
,905.0399928557251,
,514.3204778946972,
,274.1946142126106,
,1177.9044567512465,
,364.55871435470567,
,1141.4128219441693,
,627.8534031458855,
,304.36452041838976,
,779.4742106468066,
,,1066.5170423335812
,456.75174053138153,
,344.8199011154327,
,261.9103529101265,
,163.23839709820788,
,373.22012793571156,
,640.1964483999142,
,287.3784875889511,
,811.0437150685717,
,451.6218831309521,
,198.00808656893835,
,749.4003832534449,
,410.3153256880026,
,899.5472205198604,
,160.92277615554312,
,1149.369517447685,
,2867.5968517676306,
,275.2307289257032,
,678.6759963028089,
,222.12950399026008,
,874.3512293105413,
,423.34773762796846,
,247.70363223624736,
,1217.3294214546245,
,1217.1502393881317,
,852.6765110309832,
,754.7425875389836,
,180.9373743250025,
,249.2193328628142,
,540.3856867119885,
,320.3324587051702,
,708.6707178479338,
,1457.420052327834,
,590.5125277910956,
,427.55547747688473,
,412.3246801240753,
,623.310628249002,
,305.0370723764659,
,783.8903977370935,
,306.0396801787328,
,783.6649200774771,
,1102.509737587749,
,658.5586964124244,
,563.5467553134035,
,713.0311249919683,
,1836.2337857722441,
,1343.6355983579997,
,361.8029491984633,
,627.3461820447114,
,447.4375683646913,
,389.36674080523323,
,1241.8163335880893,
,675.5670876488696,
,818.5818882951788,
,460.82907099576454,
,1802.882624748478,
,635.4937755525074,
,193.79491506652687,
,640.7653223368429,
,235.76445080239014,
,759.7137170134121,
,840.6929726114029,
,266.641110098126,
,414.79074620951803,
,169.96680987740874,
,465.7271547205203,
,668.8227528330355,
,668.7496928499475,
,658.3399228411319,
,301.39181659340704,
,7697.806274174373,
,4597.954284750526,
,444.35370800731965,
,261.98631299236627,
,1213.96551949196,
,398.54158332861465,
,1209.815358342352,
,1755.4709842357076,
,333.63619714772597,
,269.53014423013906,
,687.9716399595632,
,469.8745162955908,
,935.3521749548553,
,911.3769851606712,
,744.7946952786759,
,154.9783567127202,
,877.922360660866,
,1579.0396476072463,
,969.4999024802179,
,640.1874862878234,
,395.54954972665206,
,968.443009379577,
,442.5155031210661,
,512.1044408864076,
,763.9535491769159,
,574.1329526072411,
,771.2047719166909,
,272.3633981777984,
,290.89779310020174,
,3469.619536440115,
,404.2710250749705,
,406.2209632455505,
,344.9461410717368,
,478.04948466495983,
,591.3169268167533,
,358.03838170984113,
,591.1678766921576,
,775.1336138576913,
,305.70672472256854,
,439.61441199994624,
,258.03062644645865,
,243.21300308603108,
,611.9242012870201,
,978.3559491368411,
,3128.6900483230884,
,515.3017139134182,
,282.7240911090276,
,9640.120272903892,
,885.783343062986,
,1009.0632289413552,
,1268.0940189041555,
,622.8218705773867,
,309.2035363532087,
,284.29961069166666,
,407.734457379865,
,788.292244873827,
,365.4045193986208,
,1504.251404522371,
,427.41893273603097,
,564.3995955478368,
,906.791120835645,
,350.04678894448847,
,226.92786226757985,
,303.08195431011035,
,228.7564117628682,
,509.3122411232189,
,209.63726426061464,
,329.2751084016795,
,1072.8613553077666,
,1494.1708387693054,
,242.49798085249003,
,927.5445011067443,
262.9478190583538,,
,490.2884596624277,
,208.34786092188892,
,1037.2682284109212,
,1396.9264117727591,
,4150.419121288276,
,1169.1395206289237,
,308.7001819700229,
,,1412.672307448862
,486.1626564774035,
,1675.3940578860163,
,,794.6811091620922
,550.743570522109,
,778.6349108952445,
,1201.5635019810513,
,288.5471144594731,
,656.288040041552,
,787.1442909959438,
,304.5331188998265,
,598.9441759303436,
,310.27102115434604,
,569.5680815954529,
,165.6139855875468,
,263.3515273270315,
,188.90397458137204,
,287.81391555077187,
,563.6668516971774,
,560.5885242809849,
,279.22160198521937,
,314.974184371279,
,311.55350125001013,
,1346.1327962576554,
,264.8551137039064,
,429.0662678843514,
,1224.999090933585,
,755.797678552848,
,326.0653864131948,
,896.7732354033302,
,920.9204473479961,
,205.40238306771857,
,384.1361361958015,
,1652.9950586781454,
,293.4140752428294,
,1306.7801155771788,
,169.47900149727602,
,678.0927384805364,
,1586.9296794769405,
,318.80909603933827,
,443.14598674432693,
,1380.8318314594196,
,471.18744187930315,
,371.7272437578967,
,443.6304514611921,
,322.8148619637589,
,723.2540939954837,
,160.28933791037693,
,527.5433282640882,
,631.0932726627467,
,761.5536955852896,
,834.086105233591,
,355.0053681473627,
,288.7810480772019,
,655.5962968386928,
,1166.3327160394547,
,3641.3021745152796,
,542.1405738080474,
,366.2868216652961,
,721.7502613337349,
,193.1094681455963,
,776.4414213161806,
,550.0360847025389,
,302.06000856786113,
,500.2817512819306,
,1487.6756063840667,
,398.0861101332998,
,561.3237873043865,
,821.541334418502,
,666.5000939316064,
,957.911494638679,
,227.25868975824767,
,624.8455260458892,
,331.03321014507384,
,152.55597441734022,
,531.7281874923376,
,1507.0608857341776,
,205.02713015937155,
,249.0807193649001,
,357.01556002188806,
,179.6647010531064,
,973.3977498325947,
,364.4901987111798,
,353.63297047736745,
,283.1568517141929,
,1184.5855511622055,
,627.857014121701,
,389.96349806919807,
,1721.0169607701712,
,526.5858235394633,
,302.64171128087287,
347.1349715262461,,
,491.9167532388798,
,6735.974174024137,
,386.5955147899409,
,471.40060311370223,
,,208.0863899471397
,179.8976384504587,
,514.5306322003656,
,968.413271798757,
,6552.135431377237,
,395.21737614892817,
,671.887135487714,
,347.61428286814396,
,1503.5463577460528,
,438.7820776969332,
,1025.0118342752232,
,410.1760826260471,
,2723.3154212164354,
,631.3331637428515,
,1028.5079251974832,
,724.1382151858884,
,824.578745555304,
,294.4537468518437,
,289.8429579609023,
,946.6586355626112,
,348.68034567370586,
,,955.8781295606885
,11550.238036905428,
,1557.0913519697676,
,443.94639726183027,
,547.5166675353244,
,255.20079579956686,
,421.7009385328319,
268.73108490879645,,
,660.236177760786,
,657.7279172154293,
,,298.1564288758318
,1005.2713624970199,
,821.5827816884598,
,258.7245310549369,
,483.9385244774297,
,686.4266619827587,
,472.3071440673333,
,347.6558903708906,
568.9643320387864,,
,184.24835753339272,
,685.008398735303,
,395.43372031545465,
,404.6161846809594,
,198.57763776323577,
,1008.2404253875931,
,459.9903764197798,
,2269.6030226066805,
385.3000381023946,,
,355.96864857793764,
,299.171630963467,
,278.1138773831646,
,514.1360215063123,
,295.6829990621436,
,528.8380065310686,
,372.36271574113124,
,477.0590603443966,
,1441.6831756243373,
,657.1916449247793,
,429.5534751923653,
,394.9590732504211,
,2805.205045190818,
,289.1740127213155,
,871.9199318722743,
,380.38314574689826,
,153.67227370763908,
,1034.2410726830685,
,577.1165509949083,
,187.7836882414237,
,370.046969978204,
,648.8620788508961,
,648.1272694006799,
,243.27280977585653,
,656.8345587634866,
,328.4779753682867,
,417.20284743682157,
,742.1621405687708,
,168.52566832445737,
,264.6954898561677,
,354.57753258898646,
,3607.46901505634,
,257.676260088579,
,1498.2583728460181,
,567.6150536635973,
,565.587004965021,
,1410.7287084208035,
,913.209535736614,
,574.6877589034308,
,396.5842382301862,
,469.3840480172605,
,492.4259857924751,
,1460.5064130311882,
,922.5504768525152,
,658.5212154893783,
,419.086991132134,
,1045.6419685955914,
,551.371752963532,
,373.31720199261605,
,783.3799351008142,
,1427.5300680988278,
,276.4211636699531,
,441.5574666560815,
,302.1911515735652,
,958.0381500419911,
,802.5769276057018,
,671.7062193072746,
,369.7077590682391,
,642.0851151559682,
,384.3852790411795,
,269.0457230496916,
,301.7803935777306,
,1090.4937244051785,
,329.21417049722555,
,753.8335232745549,
,405.7766594358935,
,466.82347598834656,
,3858.2709655620756,
,552.0881937819059,
,503.6987520460411,
,1218.0370444973082,
,638.3552023431935,
,479.8485584456199,
,553.4495538038262,
,166.33727923634865,
,522.7408414651173,
,448.2441730596799,
,449.9820281946779,
,188.02011989552054,
,781.1690315211694,
,294.98085586183294,
,630.4275431067392,
463.95589638593566,,
,652.9530614080815,
,885.6976076668014,
,1336.8535426687295,
,923.3817853404375,
,478.0801317938175,
,462.1517755242758,
,908.4690208575884,
,211.1966269410843,
,340.7406313009866,
,649.2147006656974,
,933.7818967911714,
553.4341314401089,,
,401.78048425721795,
,307.4432453028676,
,536.9376425294372,
,1358.3959047557148,
,601.8232169457115,
,723.1060215247367,
,952.3025896904018,
,259.0590074012811,
,413.35857014429286,
,302.1216052633735,
,438.4645641072312,
,300.1990319272726,
,172.79725287432686,
,985.4376341776011,
,558.0702042298213,
,377.01691515096405,
,482.66590696753605,
,1298.1523608900718,
,742.2861663953568,
,460.44134096336694,
,9287.539981062171,
,505.0504301585927,
,252.29059027224562,
,420.9281850434412,
,903.4574895715853,
,581.153709799696,
,794.3704621743314,
,1917.3902684285633,
,2554.489061414291,
611.5006513164099,,
,465.14680089032936,
,883.0329271753379,
,714.1586215353677,
,766.5385985303748,
,577.5345600367782,
,349.6115335584943,
,881.5786280270524,
,203.57822187663,
,352.04068776933696,
,1096.852098237419,
,430.3346809818136,
,771.7160074792215,
,610.4293648968438,
,536.0192877083921,
,300.59877415158,
,972.4347529856332,
,559.7050856549248,
,738.0423854618828,
,448.36165314085133,
,314.0253723373842,
,1058.2040420495155,
,365.76408202210933,
,925.7476421654012,
,981.4805886411613,
,645.2009206376181,
,841.0157833527383,
,1031.883151161811,
,,3441.4529460018985
,415.9437793136489,
,339.88190246442105,
,343.90777918440403,
,415.27379256832035,
,421.4641526663691,
,169.86969032104673,
,775.519291058565,
,680.1917803546881,
,258.2030641244092,
,727.733206912808,
,947.2248495129065,
,705.3878512899453,
,339.3647463224431,
,527.1140497159374,
,1506.4657961984062,
,885.1540538553475,
,762.1957566671574,
,724.176369404296,
,1280.9333710095864,
,167.79523602982601,
,804.2186360835775,
,556.8371586091617,
,600.8644757533522,
,907.6332955942175,
,6512.808829287724,
,227.8315561746055,
,1159.4954957262828,
,391.0890773170539,
,840.5721462731974,
239.0821982046931,,
,3064.137387587713,
,559.845187033945,
,1486.7225499464312,
,614.1592989109704,
,212.5919440875096,
,1707.4959571132617,
,352.79057685864495,
,501.33453949569963,
,501.2204406800002,
,652.0156611751394,
,629.9590303650751,
,263.71288154881347,
,295.92259110247164,
,317.79306525251496,
,1019.9777163478586,
,213.62067583207875,
,559.814670784998,
,2049.3272521874974,
,1126.4227980491341,
,685.7747445880206,
,467.60102454001805,
,395.65161077747473,
,453.48831658032935,
,1175.7571706663534,
,693.3951776369785,
,496.41113957605353,
,682.3306518505489,
,703.1343539113639,
,301.5699720974121,
,649.7241197466977,
,4330.143920282524,
,2172.169594124346,
,1020.4959721088165,
,288.7623845139072,
,800.7163347562647,
,455.13518259968544,
,385.5636620274177,
,159.0273787268714,
,651.5619057448833,
,470.487894137318,
,194.492232450168,
,360.8733730786542,
,942.9483605753799,
,597.4654278217723,
,548.2216124036048,
,542.7601039810288,
,783.9612825104834,
,649.365308469012,
,649.3675301644626,
,534.0292951626144,
,518.5161336375531,
,1857.4089652794987,
,3019.2373164090436,
,486.8096287892216,
,225.9489919267421,
,558.903954463868,
,5173.487655966551,
,236.89464977210937,
,2446.800190710523,
,412.0913666326596,
,282.4566505887166,
,5758.845392221287,
329.92477448627216,,
,261.91719258578263,
,219.92434227803074,
,184.60279441496084,
,411.96066072490527,
,168.57867750954262,
,2571.196569079527,
,693.642434730997,
,599.299767832773,
,1027.230240372236,
,315.6532824146073,
,436.0126136979231,
,688.6419407243145,
,400.4949442607806,
,,297.60510732985733
,398.7516838841374,
,740.0758465747308,
,312.13365214079715,
,1087.5731465157785,
,293.02387889396306,
,599.8667721024656,
,442.1484818794498,
,559.6949961621187,
,164.94307127355782,
880.3946146670518,,
1229.478670903535,,
,613.2459735364693,
,255.95966149323027,
,,967.121430696859
,309.6995141821091,
,826.5682557451432,
,686.4164062714599,
,529.9990593949087,
,333.3322923755459,
,211.37629584093557,
,187.29305248459514,
,319.6079001068033,
,539.4144021653161,
,410.0850849671429,
,1197.6109243181018,
,616.3501842943208,
,725.7968519444834,
,275.4737485175888,
,229.75648126910713,
,656.9373126649892,
,402.59493129887363,
,697.8421924806283,
,482.75730265370265,
,408.3403163132378,
,623.3125784516158,
,474.7595965735267,
,437.5158065810783,
,819.452501984111,
,356.3363942448031,
,907.6945646373262,
,486.79080808618795,
,698.6947545092605,
801.137380335119,,
,967.2517900296408,
,1430.1856532603022,
,925.8513227246121,
,329.4065240320177,
329.487765875082,,
,426.1553282151529,
,273.3905159062467,
,441.2730573308351,
,2798.4781038756378,
,661.5761011675108,
,574.9889181232536,
,1976.0769005494665,
,953.5361744115191,
,427.28657052276304,
,434.6105147927881,
,664.7532252959268,
,402.15552546613225,
,658.9354357854108,
,1094.8845086744666,
,273.6932907467729,
,656.662599771143,
,307.8648721162443,
,5913.106864504858,
,1051.5869544651005,
,564.22021081071,
,485.3069300938936,
1308.8252015001765,,
,490.6209781282137,
,637.6064865724143,
,262.96093775301654,
,332.37592045846196,
,915.9265943368393,
,258.4276275623265,
,647.2182532174749,
,8138.172276978134,
,988.5613397687429,
,618.114667608171,
,497.97000750397154,
,1357.6962311158052,
,448.75513021054974,
,254.93340484403197,
,325.4962645139212,
,814.4799467381457,
,251.66839520300817,
,2203.3603285023783,
,1297.017453781417,
,1537.6616330602699,
,651.2879184627427,
,383.87626206827116,
,239.90853911409062,
,483.3866266722205,
,410.71685184111806,
,620.0286264376491,
,5284.172650114815,
,,2872.039659654087
,165.73735458761396,
,725.3378622894961,
,889.0211701596395,
,649.4013142620479,
,662.7974119497824,
,164.67278224102338,
,925.3876493650831,
,166.02493127648808,
,1165.0510810375754,
,649.9754994496185,
,691.1696717741727,
,606.2060902243495,
,436.7164103931824,
,2301.6671101216525,
,575.1714272103061,
,1517.443232113036,
,674.609150294191,
,328.492048809353,
,957.7167546031923,
,156.4660845718884,
,1046.9733240804528,
,624.8739784630408,
,383.1436549011498,
,2028.8901334933255,
,273.83364700017,
,249.04251848681093,
,912.9606626069412,
,345.43754286669093,
,516.1237642802575,
,687.89897621801,
,452.078171208994,
,255.56452469083027,
,725.5494656522625,
,939.8114716760558,
,194.76135423349447,
1319.4861491755798,,
,522.3097603500554,
,607.8635270877601,
,894.5717909890816,
,215.24643720542133,
,1073.7399897159855,
,362.15244509973905,
,1206.20873201781,
,486.7244483422649,
,458.69948956022995,
,660.2263739386617,
,520.1500761421589,
,191.76286155732623,
,729.0023895907848,
,732.0457225605338,
547.1184030019343,,
,920.4313341101018,
,813.5769499181528,
,774.6421465838046,
,471.90932877882864,
,495.4599339275903,
,396.1621850784852,
,632.3871375487246,
,1701.2660117056068,
,623.1278509679903,
,468.59635767510844,
,972.2290534637436,
,972.7794830793184,
,707.9418452353833,
,594.1310526139879,
,521.2441480828352,
,403.454614103208,
,842.8913538557138,
,656.8407791662704,
,1049.6787172424822,
,326.74742712032526,
,201.22691381017498,
,369.52819138812356,
,245.44054371761973,
,842.3737171525189,
,541.9829153284292,
,230.67893299300215,
,681.9368279573243,
,295.743820741795,
,495.67608614328276,
,440.4508796625256,
,778.8200123275487,
,864.8133415503276,
,785.0602986064752,
,286.92628875614474,
,914.6099677940576,
,729.9239044757243,
,786.9068839285151,
,415.84517879729077,
,845.7484226793849,
,159.15753678046477,
,395.9465595849279,
,667.9442466809087,
,302.72122514897916,
,302.7751218847482,
,292.69302984982596,
,513.26072172432,
,639.3999011771317,
,690.6107382204101,
,1569.5159975821446,
,268.92042550980074,
,1146.827453518529,
,1040.6969024681289,
,1026.0110199757414,
,682.3468633976637,
,1567.4795764900373,
,430.27772841288714,
,194.61246794452944,
402.9534956118857,,
,1851.94399773055,
,449.89508081002754,
,258.48311664320704,
,216.06494960019026,
,284.04651150198066,
,491.458891854407,
,1367.3433061179562,
,548.3606083016558,
,548.7023237349197,
,169.59374637659425,
,354.044261573433,
,915.0375610392861,
,702.1869010778316,
,821.4098009313199,
,433.2283150988095,
,433.975481683459,
,403.99790172177364,
,791.844973819014,
,632.0410298742844,
,1262.8015484554796,
,362.41265497895773,
,706.068067964791,
,302.48166403490137,
,4294.599797410051,
,,403.89350210229594
,503.579219220718,
,391.0477812274587,
,315.9470271690736,
,399.282110586314,
,1074.3248613528294,
,411.08212469337565,
,268.4090210011898,
,343.41099493225727,
,710.9605944346333,
,386.10485715101765,
,361.69333541014174,
,452.71541196186297,
,560.1459740460975,
,623.637544266349,
,360.44836132222633,
,229.52434789044787,
,371.6666280042222,
,393.5416888047368,
,705.2980958124677,
,662.4744985604476,
,365.6186409955054,
,1446.0574566565435,
,356.26500781890337,
,394.7600131061239,
,,3017.9239562807056
,452.01189630984913,
,164.27280679890893,
,287.6695174949188,
,317.5391185775765,
,356.4493104533342,
,657.2434073287633,
,1106.8457227570086,
,244.91838914961124,
,211.02023676674355,
,324.39699946097045,
,2738.782264271664,
,834.9608994433017,
,562.955815333468,
,254.88754733470986,
,1348.7151665113497,
,468.5830124531859,
,418.79305454652,
,1145.8224829880612,
,310.38521665014474,
,390.79198232707614,
,235.4279438567329,
,406.3387564373336,
,386.022184658951,
,1118.0341440430377,
,593.6002415060904,
,483.8287751719952,
,492.55224707509944,
,645.6138920611581,
,611.6684535506567,
,590.0671009217727,
,670.3641729521044,
,318.50011970414323,
,1721.807711522858,
,430.1329762409066,
,264.41804244796475,
,1116.718699244474,
,1386.0680584009278,
,765.8673140343889,
,807.7626302091201,
,330.5461439259083,
,192.05226541195552,
,574.6336096864502,
,873.8301613078607,
,197.94526935580208,
1288.9375139895765,,
,1175.4273268304198,
,451.970680206181,
,546.0716760591985,
,570.9791975656199,
,1058.9738187167368,
,516.5159321691492,
,624.3919764428114,
,1057.2825082141694,
,1356.0010333635068,
,725.7520621767409,
,267.41399556968537,
,257.624970889398,
,320.10465925358506,
,703.0447216904474,
,507.34985879658615,
,326.94386830723295,
,602.631952771715,
,745.0751955054152,
,1166.2204792224816,
,398.3485162455123,
,551.4197590765796,
,193.14965114917285,
,8133.880972005693,
,164.35095835692653,
,258.2915221170912,
,450.8246260430417,
,382.7549704624218,
,198.0609250688368,
,408.31276413095463,
,1134.3542777470752,
,216.96970291451143,
,237.25542847949635,
,550.7895322995545,
,593.7322013411823,
,1478.805758192,
,985.9370407905701,
,6112.212173575269,
,625.1310721298009,
,568.2377292831549,
,544.5629895242213,
,853.5408493009107,
,417.6958572743614,
,351.79417738644133,
,497.04180141416595,
,1166.5357623286702,
,1226.0970940154027,
,841.2004771406499,
,1839.9568823427974,
,230.48948066104046,
,734.9145678257773,
,614.329092193749,
,239.4160467509486,
,753.6951078391527,
,596.5042044929063,
,457.9899056367745,
,7703.812333394625,
,2696.0911756538508,
,438.11737056999925,
,486.975678506394,
,3531.6389598616065,
,1279.567186400687,
,485.4673064113633,
,604.1428609589178,
,1104.9932175226713,
,182.09926073567627,
,495.17147976510086,
,437.7978387679765,
,422.8735204038988,
,271.97325946304096,
,392.50673033159734,
,462.8669939235728,
,364.42914164870314,
,540.4031094303164,
,362.043577715467,
,1322.8387272971354,
,164.82462687389497,
,565.2973151347117,
,1114.4375584056484,
,376.8953724974485,
,616.1371703432151,
,481.3070853850753,
,265.81468560133027,
,257.0281835870815,
,467.3628466466789,
,734.9525498148809,
,424.2421485085206,
,839.5309075220368,
,690.503458179155,
,422.7032650040936,
,3032.816125282283,
,207.00383861332867,
370.2686864848149,,
,1005.6011077513792,
,196.67682173029087,
,639.0558831810985,
,326.28433978094216,
,852.3104065559698,
,1132.590718948353,
,346.88154498964775,
,337.3227660377397,
185.35543560787482,,
,1435.739850685998,
,1303.1847036339216,
,568.8250041260733,
,393.3597568539674,
,994.5536146118577,
,593.4022124380784,
,665.434339511707,
,1440.3128173350553,
,333.12647101117153,
,185.7708902115951,
4996.115450494791,,
,757.1172713657676,
,1135.4831288612893,
,392.531864225011,
,959.596560558365,
,1015.9906908416042,
,264.2220045741813,
,591.3248356282865,
,487.2071718453156,
,796.749206691324,
,746.3320889602312,
,791.1071100608406,
,668.6469867908731,
,302.8906348170637,
,568.9410188536134,
,554.8328096076036,
,402.8855769221174,
,178.69307666657807,
,466.62418427746013,
,2010.4076934913903,
,1099.8972004314237,
,485.4716509164421,
,562.1034652067742,
,443.66906640624086,
,1404.9316087679204,
,835.9007691591884,
,2954.7250923343267,
,1023.7079678898152,
,744.7240636420744,
,746.0022919168881,
,362.099026547458,
,,940.4579386482476
,436.7320172574526,
,5086.54617685045,
,276.566359097576,
,276.5485306267646,
,653.8041994728889,
,496.6724047201145,
,608.298368581227,
,611.3771152119056,
,449.950987319092,
,668.4930240744918,
,859.6692422058137,
,720.6093464246254,
,220.2862787747323,
,1242.457252201711,
,630.6431137625333,
,701.834886774278,
,537.4986077319476,
,191.95826113963668,
,653.0002873992322,
,953.8301404984437,
,368.84703357583396,
,407.7060417677942,
,308.2894342308412,
,,722.1396943842742
,420.20182962307285,
,309.2771612002639,
,509.58113542122953,
,371.8572123786419,
,556.4570011477281,
,585.0756126962599,
,697.6829700012408,
,386.01748310761326,
,1732.4012729525468,
,3614.3806524324195,
,462.5461091041503,
,688.426848368697,
,608.3029302192273,
,3731.679438548106,
,737.8440585897805,
,725.9768546890499,
,575.620003821307,
,420.35731155572915,
,664.6304184011138,
,341.1801896982013,
,617.7175417537617,
,381.32297236640903,
,714.6460802139023,
,671.2337949765198,
,456.41659017080985,
,608.123601018221,
,1864.4866106041463,
,6223.632412534554,
,174.08048947097666,
,753.8565428161756,
,383.3710906602087,
,150.32960692631002,
,490.45174191295735,
841.7796829096363,,
,911.0117233412402,
,2216.511493702372,
,226.12474441826504,
,440.6063561166045,
,285.75573220924764,
,1152.2581733646798,
,321.8711375341879,
,631.7418047733288,
,506.9819473306184,
,1928.2315366503426,
,628.1522845722106,
,400.75456477982164,
,347.71306137172365,
,416.79639546642346,
,1431.2415871065602,
,745.3368881849876,
,525.2032967831657,
,1089.878455915064,
,644.9614114582034,
,3902.6401844892926,
,436.8106263207737,
,657.8473371936473,
,536.7964890447175,
,922.9935869869595,
,483.1872215784592,
,645.916202770058,
311.3166289491398,,
,,1111.5609520997612
,738.8445017498061,
,1646.3981451089765,
,548.2579028209975,
,471.452290892457,
,428.64820031009396,
,553.0702463665655,
,721.4003714430302,
,330.9130141925223,
,188.96001161418863,
,565.1489520956538,
,328.1422796795815,
,355.28062014202754,
,1052.1963321624705,
,7279.98201263691,
,336.19762311121315,
,285.7111041022073,
,463.89250997765095,
,240.05552222864395,
,240.03283022363533,
,576.6986186462941,
,1072.0337212353916,
,703.4583718798154,
,258.41062314817685,
,374.01223843958417,
,624.4619653308168,
,388.9958007904635,
,4817.136185312177,
,651.7800085835996,
,786.6537170941183,
,639.457185104985,
,543.4158105091718,
,588.5042167744477,
,279.087332038404,
,440.105249981149,
,1528.7538586688743,
,10103.408513234644,
,848.9371915542304,
,384.74411870863065,
,185.8729088406246,
,413.0226132453836,
,215.06884682040337,
,415.5856876200756,
,673.6514326301655,
,459.8450810230916,
,637.4852171308839,
,1097.1916309152996,
,516.9063819966245,
,993.5355568323556,
,998.1242989292709,
,767.7242429612521,
,492.88692247766676,
,263.67026275220303,
,874.4122992035417,
,328.7034542500599,
,564.7969759632136,
,616.4272416203855,
,572.086280712084,
,640.5361519764809,
,178.13643706689825,
,1203.9349482836565,
,303.8512635851341,
,545.3276532687221,
,540.5894920824693,
,311.8756948408648,
,289.3220658173656,
,378.10720916785027,
,271.1726635734383,
,683.2458880954742,
,925.2786458445308,
,512.2049175149228,
,426.2252558077929,
,856.7344565071307,
,172.95189940610274,
,744.1311543269717,
,730.1798580420466,
,351.7259820012354,
,1206.2846882772167,
,823.5279864639601,
,163.26637589976212,
,246.09000797892264,
,364.01235453780265,
,520.5557834657102,
,1386.5711916693372,
,221.2072770659501,
,362.1499979946158,
,231.17022418401035,
,729.4463944905146,
,582.3878971956935,
,772.0184835884252,
,391.7100052180498,
,513.4125873056596,
,578.580111903365,
,1614.3692706075585,
,339.42718987264124,
,306.7516730558749,
,373.6508924017907,
,196.54184206465516,
,586.7894446755769,
,685.3465044252401,
,489.28301706794394,
,883.2380573717497,
,440.1113134568446,
,4472.733831984282,
,176.2339279648726,
,314.46395591250763,
,660.8765762992139,
,620.0858536985679,
,376.5478040210881,
,754.5043807157406,
,318.3860293106322,
,244.51426086358646,
,947.1986798193869,
,351.72455083655433,
,537.0546490462891,
,451.8049532165442,
,293.27578856036314,
,1157.7699413813555,
,1154.1244243407823,
,981.0185573555176,
,658.5976836987879,
,659.8802511924468,
,267.2829736248026,
,186.51715074870572,
,376.955880102083,
,463.81110143719627,
,289.5479595183805,
,250.33319718256172,
,1049.2564365694227,
,1797.5631087638433,
,423.42325336071826,
,229.28079354828404,
903.6410842731844,,
,324.5739513977538,
,507.44347425156167,
,922.8002356825243,
,697.5085535745669,
,805.7121180559966,
,325.94029783630316,
,9993.056215146664,
,2073.093962631453,
,734.2802565281445,
,279.2069550616521,
,909.8611285443008,
,1380.5314603634517,
,1057.222050778097,
,632.9853116485559,
,868.0929475435574,
,336.9310524072591,
,583.6883372716943,
,416.25422901646476,
,757.5438429480539,
,1906.0601160493834,
,2225.49998225469,
,737.7322075029272,
,250.29336589543897,
,644.8869073220786,
,827.6303999125622,
,763.1536666251494,
,576.0949234412149,
,365.57137192631404,
,536.5894427277395,
,233.4675029464359,
,460.04491463225685,
,167.09882942500982,
,484.6099513171974,
,304.32873209713455,
,806.3453276722439,
,967.4670420642861,
,499.02131911950687,
,650.123028439382,
,670.0787728642008,
,697.7344997086814,
,,376.30085953935713
,1548.7534110041786,
,4382.518131054143,
,297.3846666784485,
,4424.4855391632145,
,1333.609933253163,
,438.83078850613293,
,716.1175101077087,
,347.78433716150215,
,542.0617084225987,
,1193.473476384552,
,422.14372022774415,
,554.7943133203437,
,545.2140406194452,
,359.54740536841007,
,151.72894506361857,
,954.8651392858022,
,447.11787115321016,
,603.2827685312928,
,387.28123167284105,
,172.06644259919364,
,2015.5428608343552,
,483.62913863234434,
,740.469012582677,
,1223.3011858808243,
,297.8723647573066,
,534.4651006410336,
